2026-05-21 06:52:36  INFO  ========================================================================
2026-05-21 06:52:36  INFO  dataset   : /home/aandong/projectYOLO/bottle_test/dataset/Botol-Plastik-Kelas-10---14--1
2026-05-21 06:52:36  INFO  data.yaml : /home/aandong/projectYOLO/bottle_test/dataset/Botol-Plastik-Kelas-10---14--1/data.yaml
2026-05-21 06:52:36  INFO  run dir   : /home/aandong/projectYOLO/bottle_test/runs/detect/yolo26s-Botol-Plastik-Kelas-10---14--1
2026-05-21 06:52:36  INFO  log file  : /home/aandong/projectYOLO/bottle_test/runs/detect/yolo26s-Botol-Plastik-Kelas-10---14--1/train-20260521-065236.log
2026-05-21 06:52:36  INFO  GPU       : NVIDIA GeForce RTX 4070 Ti SUPER
2026-05-21 06:52:36  INFO  epochs=100  patience=20  imgsz=640  batch=0.7  cache=disk  workers=6
2026-05-21 06:55:27  INFO  epoch  12/100  mAP50=0.9950  mAP50-95=0.8806  P=0.9911  R=0.9796
2026-05-21 06:55:32  INFO  epoch  13/100  mAP50=0.9932  mAP50-95=0.8796  P=0.9824  R=0.9580
2026-05-21 06:55:37  INFO  epoch  14/100  mAP50=0.9941  mAP50-95=0.8793  P=0.9845  R=0.9717
2026-05-21 06:55:42  INFO  epoch  15/100  mAP50=0.9950  mAP50-95=0.8956  P=0.9815  R=0.9900
2026-05-21 06:55:47  INFO  epoch  16/100  mAP50=0.9886  mAP50-95=0.8791  P=0.9864  R=0.9556
2026-05-21 06:55:52  INFO  epoch  17/100  mAP50=0.9950  mAP50-95=0.8838  P=0.9852  R=0.9812
2026-05-21 06:55:57  INFO  epoch  18/100  mAP50=0.9950  mAP50-95=0.8777  P=0.9228  R=0.9820
2026-05-21 06:56:02  INFO  epoch  19/100  mAP50=0.9950  mAP50-95=0.8781  P=0.9883  R=0.9804
2026-05-21 06:56:07  INFO  epoch  20/100  mAP50=0.9950  mAP50-95=0.8515  P=0.9792  R=0.9961
2026-05-21 06:56:12  INFO  epoch  21/100  mAP50=0.9950  mAP50-95=0.8945  P=0.9780  R=0.9933
2026-05-21 06:56:17  INFO  epoch  22/100  mAP50=0.9925  mAP50-95=0.8821  P=0.9748  R=0.9457
2026-05-21 06:56:23  INFO  epoch  23/100  mAP50=0.9950  mAP50-95=0.8887  P=0.9838  R=0.9947
2026-05-21 06:56:28  INFO  epoch  24/100  mAP50=0.9950  mAP50-95=0.8912  P=0.9897  R=0.9990
2026-05-21 06:56:33  INFO  epoch  25/100  mAP50=0.9950  mAP50-95=0.9051  P=0.9863  R=0.9882
2026-05-21 06:56:38  INFO  epoch  26/100  mAP50=0.9950  mAP50-95=0.8750  P=0.9725  R=1.0000
2026-05-21 06:56:43  INFO  epoch  27/100  mAP50=0.9950  mAP50-95=0.8760  P=0.9754  R=0.9990
2026-05-21 06:56:48  INFO  epoch  28/100  mAP50=0.9931  mAP50-95=0.8784  P=0.9600  R=0.9956
2026-05-21 06:56:53  INFO  epoch  29/100  mAP50=0.9920  mAP50-95=0.8933  P=0.9673  R=0.9827
2026-05-21 06:56:58  INFO  epoch  30/100  mAP50=0.9950  mAP50-95=0.8821  P=0.9804  R=0.9736
2026-05-21 06:57:03  INFO  epoch  31/100  mAP50=0.9928  mAP50-95=0.8990  P=0.9849  R=0.9733
2026-05-21 06:57:08  INFO  epoch  32/100  mAP50=0.9950  mAP50-95=0.8984  P=0.9714  R=0.9891
2026-05-21 06:57:13  INFO  epoch  33/100  mAP50=0.9950  mAP50-95=0.9056  P=0.9772  R=0.9797
2026-05-21 06:57:18  INFO  epoch  34/100  mAP50=0.9950  mAP50-95=0.8845  P=0.9821  R=0.9925
2026-05-21 06:57:23  INFO  epoch  35/100  mAP50=0.9922  mAP50-95=0.9116  P=0.9881  R=0.9324
2026-05-21 06:57:28  INFO  epoch  36/100  mAP50=0.9950  mAP50-95=0.8990  P=0.9672  R=0.9976
2026-05-21 06:57:33  INFO  epoch  37/100  mAP50=0.9941  mAP50-95=0.8920  P=0.9620  R=0.9936
2026-05-21 06:57:38  INFO  epoch  38/100  mAP50=0.9935  mAP50-95=0.8956  P=0.9693  R=1.0000
2026-05-21 06:57:44  INFO  epoch  39/100  mAP50=0.9950  mAP50-95=0.9183  P=0.9886  R=0.9732
2026-05-21 06:57:49  INFO  epoch  40/100  mAP50=0.9950  mAP50-95=0.9125  P=0.9880  R=0.9913
2026-05-21 06:57:54  INFO  epoch  41/100  mAP50=0.9950  mAP50-95=0.9211  P=0.9878  R=0.9934
2026-05-21 06:57:59  INFO  epoch  42/100  mAP50=0.9950  mAP50-95=0.9157  P=0.9931  R=0.9951
2026-05-21 06:58:04  INFO  epoch  43/100  mAP50=0.9950  mAP50-95=0.8985  P=0.9679  R=1.0000
2026-05-21 06:58:09  INFO  epoch  44/100  mAP50=0.9935  mAP50-95=0.9049  P=0.9666  R=0.9884
2026-05-21 06:58:14  INFO  epoch  45/100  mAP50=0.9922  mAP50-95=0.8847  P=0.9885  R=0.9505
2026-05-21 06:58:19  INFO  epoch  46/100  mAP50=0.9950  mAP50-95=0.9172  P=0.9834  R=0.9945
2026-05-21 06:58:24  INFO  epoch  47/100  mAP50=0.9950  mAP50-95=0.9129  P=0.9693  R=1.0000
2026-05-21 06:58:29  INFO  epoch  48/100  mAP50=0.9950  mAP50-95=0.9191  P=0.9867  R=0.9925
2026-05-21 06:58:34  INFO  epoch  49/100  mAP50=0.9950  mAP50-95=0.9094  P=0.9853  R=0.9965
2026-05-21 06:58:39  INFO  epoch  50/100  mAP50=0.9950  mAP50-95=0.9145  P=0.9853  R=0.9918
2026-05-21 06:58:44  INFO  epoch  51/100  mAP50=0.9950  mAP50-95=0.9292  P=0.9831  R=0.9968
2026-05-21 06:58:49  INFO  epoch  52/100  mAP50=0.9950  mAP50-95=0.9173  P=0.9865  R=0.9943
2026-05-21 06:58:54  INFO  epoch  53/100  mAP50=0.9950  mAP50-95=0.9272  P=0.9574  R=0.9979
2026-05-21 06:58:59  INFO  epoch  54/100  mAP50=0.9950  mAP50-95=0.9197  P=0.9729  R=0.9984
2026-05-21 06:59:05  INFO  epoch  55/100  mAP50=0.9950  mAP50-95=0.9128  P=0.9902  R=0.9938
2026-05-21 06:59:10  INFO  epoch  56/100  mAP50=0.9950  mAP50-95=0.9228  P=0.9913  R=0.9961
2026-05-21 06:59:15  INFO  epoch  57/100  mAP50=0.9950  mAP50-95=0.9251  P=0.9914  R=0.9897
2026-05-21 06:59:20  INFO  epoch  58/100  mAP50=0.9950  mAP50-95=0.9305  P=0.9894  R=0.9878
2026-05-21 06:59:25  INFO  epoch  59/100  mAP50=0.9950  mAP50-95=0.9298  P=0.9878  R=0.9968
2026-05-21 06:59:30  INFO  epoch  60/100  mAP50=0.9950  mAP50-95=0.9237  P=0.9833  R=0.9997
2026-05-21 06:59:35  INFO  epoch  61/100  mAP50=0.9931  mAP50-95=0.9311  P=0.9706  R=0.9860
2026-05-21 06:59:40  INFO  epoch  62/100  mAP50=0.9950  mAP50-95=0.9243  P=0.9866  R=0.9963
2026-05-21 06:59:45  INFO  epoch  63/100  mAP50=0.9950  mAP50-95=0.9175  P=0.9837  R=0.9937
2026-05-21 06:59:50  INFO  epoch  64/100  mAP50=0.9950  mAP50-95=0.9113  P=0.9920  R=0.9912
2026-05-21 06:59:55  INFO  epoch  65/100  mAP50=0.9950  mAP50-95=0.9239  P=0.9863  R=1.0000
2026-05-21 07:00:00  INFO  epoch  66/100  mAP50=0.9950  mAP50-95=0.9176  P=0.9863  R=0.9968
2026-05-21 07:00:05  INFO  epoch  67/100  mAP50=0.9920  mAP50-95=0.9245  P=0.9725  R=0.9974
2026-05-21 07:00:10  INFO  epoch  68/100  mAP50=0.9950  mAP50-95=0.9251  P=0.9950  R=0.9726
2026-05-21 07:00:15  INFO  epoch  69/100  mAP50=0.9950  mAP50-95=0.9233  P=0.9927  R=1.0000
2026-05-21 07:00:20  INFO  epoch  70/100  mAP50=0.9950  mAP50-95=0.9177  P=0.9612  R=0.9943
2026-05-21 07:00:25  INFO  epoch  71/100  mAP50=0.9950  mAP50-95=0.9284  P=0.9785  R=0.9810
2026-05-21 07:00:30  INFO  epoch  72/100  mAP50=0.9950  mAP50-95=0.9180  P=0.9842  R=0.9884
2026-05-21 07:00:36  INFO  epoch  73/100  mAP50=0.9950  mAP50-95=0.9293  P=0.9773  R=0.9987
2026-05-21 07:00:41  INFO  epoch  74/100  mAP50=0.9950  mAP50-95=0.9251  P=0.9875  R=0.9905
2026-05-21 07:00:46  INFO  epoch  75/100  mAP50=0.9935  mAP50-95=0.9284  P=0.9942  R=0.9798
2026-05-21 07:00:51  INFO  epoch  76/100  mAP50=0.9950  mAP50-95=0.9362  P=0.9909  R=1.0000
2026-05-21 07:00:56  INFO  epoch  77/100  mAP50=0.9950  mAP50-95=0.9345  P=0.9950  R=0.9880
2026-05-21 07:01:01  INFO  epoch  78/100  mAP50=0.9950  mAP50-95=0.9304  P=0.9854  R=0.9940
2026-05-21 07:01:06  INFO  epoch  79/100  mAP50=0.9950  mAP50-95=0.9318  P=0.9939  R=0.9930
2026-05-21 07:01:11  INFO  epoch  80/100  mAP50=0.9950  mAP50-95=0.9308  P=0.9924  R=0.9937
2026-05-21 07:01:16  INFO  epoch  81/100  mAP50=0.9950  mAP50-95=0.9398  P=0.9741  R=0.9972
2026-05-21 07:01:21  INFO  epoch  82/100  mAP50=0.9950  mAP50-95=0.9283  P=0.9958  R=0.9981
2026-05-21 07:01:26  INFO  epoch  83/100  mAP50=0.9950  mAP50-95=0.9301  P=0.9944  R=1.0000
2026-05-21 07:01:31  INFO  epoch  84/100  mAP50=0.9950  mAP50-95=0.9317  P=0.9904  R=1.0000
2026-05-21 07:01:36  INFO  epoch  85/100  mAP50=0.9950  mAP50-95=0.9326  P=0.9980  R=1.0000
2026-05-21 07:01:41  INFO  epoch  86/100  mAP50=0.9950  mAP50-95=0.9244  P=0.9841  R=0.9967
2026-05-21 07:01:46  INFO  epoch  87/100  mAP50=0.9950  mAP50-95=0.9413  P=0.9962  R=0.9843
2026-05-21 07:01:51  INFO  epoch  88/100  mAP50=0.9950  mAP50-95=0.9285  P=0.9984  R=1.0000
2026-05-21 07:01:57  INFO  epoch  89/100  mAP50=0.9950  mAP50-95=0.9301  P=0.9935  R=0.9891
2026-05-21 07:02:02  INFO  epoch  90/100  mAP50=0.9950  mAP50-95=0.9344  P=0.9991  R=1.0000
2026-05-21 07:02:07  INFO  epoch  91/100  mAP50=0.9950  mAP50-95=0.9245  P=0.9915  R=1.0000
2026-05-21 07:02:12  INFO  epoch  92/100  mAP50=0.9950  mAP50-95=0.9334  P=0.9787  R=1.0000
2026-05-21 07:02:17  INFO  epoch  93/100  mAP50=0.9950  mAP50-95=0.9284  P=0.9740  R=0.9963
2026-05-21 07:02:22  INFO  epoch  94/100  mAP50=0.9950  mAP50-95=0.9282  P=0.9866  R=1.0000
2026-05-21 07:02:27  INFO  epoch  95/100  mAP50=0.9950  mAP50-95=0.9309  P=0.9910  R=0.9887
2026-05-21 07:02:32  INFO  epoch  96/100  mAP50=0.9935  mAP50-95=0.9357  P=0.9870  R=0.9780
2026-05-21 07:02:37  INFO  epoch  97/100  mAP50=0.9950  mAP50-95=0.9342  P=0.9913  R=0.9864
2026-05-21 07:02:42  INFO  epoch  98/100  mAP50=0.9950  mAP50-95=0.9321  P=0.9903  R=0.9956
2026-05-21 07:02:47  INFO  epoch  99/100  mAP50=0.9950  mAP50-95=0.9296  P=0.9847  R=0.9799
2026-05-21 07:02:52  INFO  epoch 100/100  mAP50=0.9935  mAP50-95=0.9312  P=0.9944  R=0.9817
2026-05-21 07:02:52  INFO  early stopping triggered at epoch 100 (best epoch 87)
2026-05-21 07:02:55  INFO  epoch 100/100  mAP50=0.9950  mAP50-95=0.9412  P=0.9963  R=0.9841
2026-05-21 07:02:55  INFO  early stopping triggered at epoch 100 (best epoch 87)
2026-05-21 07:02:55  INFO  training finished -- best weights: /home/aandong/projectYOLO/bottle_test/runs/detect/yolo26s-Botol-Plastik-Kelas-10---14--1/weights/best.pt
2026-05-21 07:02:56  INFO  training complete -- running final validation on the test split
2026-05-21 07:02:56  INFO  ========================================================================
