2026-05-21 07:24:41  INFO  ========================================================================
2026-05-21 07:24:41  INFO  dataset   : /home/aandong/projectYOLO/bottle_test/dataset/Botol-Plastik-Kelas-15---16--1
2026-05-21 07:24:41  INFO  data.yaml : /home/aandong/projectYOLO/bottle_test/dataset/Botol-Plastik-Kelas-15---16--1/data.yaml
2026-05-21 07:24:41  INFO  run dir   : /home/aandong/projectYOLO/bottle_test/runs/detect/yolo26s-Botol-Plastik-Kelas-15---16--1
2026-05-21 07:24:41  INFO  log file  : /home/aandong/projectYOLO/bottle_test/runs/detect/yolo26s-Botol-Plastik-Kelas-15---16--1/train-20260521-072441.log
2026-05-21 07:24:41  INFO  GPU       : NVIDIA GeForce RTX 4070 Ti SUPER
2026-05-21 07:24:41  INFO  epochs=100  patience=20  imgsz=640  batch=0.7  cache=disk  workers=6
2026-05-21 07:27:07  INFO  epoch  15/100  mAP50=0.9950  mAP50-95=0.8810  P=0.9097  R=0.9884
2026-05-21 07:27:10  INFO  epoch  16/100  mAP50=0.9950  mAP50-95=0.8825  P=0.9378  R=0.9921
2026-05-21 07:27:12  INFO  epoch  17/100  mAP50=0.9658  mAP50-95=0.8053  P=0.8477  R=0.9110
2026-05-21 07:27:15  INFO  epoch  18/100  mAP50=0.9862  mAP50-95=0.8571  P=0.9237  R=1.0000
2026-05-21 07:27:18  INFO  epoch  19/100  mAP50=0.9950  mAP50-95=0.8541  P=0.9904  R=0.9956
2026-05-21 07:27:21  INFO  epoch  20/100  mAP50=0.9950  mAP50-95=0.9295  P=0.9784  R=1.0000
2026-05-21 07:27:23  INFO  epoch  21/100  mAP50=0.9950  mAP50-95=0.8716  P=0.9082  R=0.9920
2026-05-21 07:27:26  INFO  epoch  22/100  mAP50=0.9862  mAP50-95=0.8483  P=0.9629  R=0.9215
2026-05-21 07:27:29  INFO  epoch  23/100  mAP50=0.9740  mAP50-95=0.8753  P=0.9538  R=0.9216
2026-05-21 07:27:31  INFO  epoch  24/100  mAP50=0.9950  mAP50-95=0.9124  P=0.9832  R=1.0000
2026-05-21 07:27:34  INFO  epoch  25/100  mAP50=0.9950  mAP50-95=0.9060  P=0.9593  R=1.0000
2026-05-21 07:27:37  INFO  epoch  26/100  mAP50=0.9950  mAP50-95=0.9001  P=0.9733  R=0.9913
2026-05-21 07:27:39  INFO  epoch  27/100  mAP50=0.9950  mAP50-95=0.8665  P=0.9873  R=1.0000
2026-05-21 07:27:42  INFO  epoch  28/100  mAP50=0.9862  mAP50-95=0.8355  P=0.9645  R=0.9172
2026-05-21 07:27:45  INFO  epoch  29/100  mAP50=0.8988  mAP50-95=0.6580  P=0.8146  R=0.7523
2026-05-21 07:27:48  INFO  epoch  30/100  mAP50=0.9950  mAP50-95=0.8925  P=0.9406  R=0.9920
2026-05-21 07:27:50  INFO  epoch  31/100  mAP50=0.9950  mAP50-95=0.9091  P=0.9704  R=1.0000
2026-05-21 07:27:53  INFO  epoch  32/100  mAP50=0.9950  mAP50-95=0.8883  P=0.9792  R=1.0000
2026-05-21 07:27:56  INFO  epoch  33/100  mAP50=0.9950  mAP50-95=0.9303  P=0.9643  R=0.9949
2026-05-21 07:27:58  INFO  epoch  34/100  mAP50=0.9862  mAP50-95=0.8812  P=0.9556  R=0.9286
2026-05-21 07:28:01  INFO  epoch  35/100  mAP50=0.9950  mAP50-95=0.8996  P=1.0000  R=0.9931
2026-05-21 07:28:04  INFO  epoch  36/100  mAP50=0.9950  mAP50-95=0.9031  P=0.9498  R=0.9942
2026-05-21 07:28:06  INFO  epoch  37/100  mAP50=0.9950  mAP50-95=0.9063  P=0.9171  R=0.9892
2026-05-21 07:28:09  INFO  epoch  38/100  mAP50=0.9950  mAP50-95=0.9249  P=0.9898  R=1.0000
2026-05-21 07:28:12  INFO  epoch  39/100  mAP50=0.9950  mAP50-95=0.9229  P=0.9676  R=0.9901
2026-05-21 07:28:14  INFO  epoch  40/100  mAP50=0.9950  mAP50-95=0.9121  P=0.9079  R=0.9580
2026-05-21 07:28:17  INFO  epoch  41/100  mAP50=0.9950  mAP50-95=0.9448  P=0.9600  R=0.9891
2026-05-21 07:28:20  INFO  epoch  42/100  mAP50=0.9950  mAP50-95=0.9103  P=0.9844  R=1.0000
2026-05-21 07:28:23  INFO  epoch  43/100  mAP50=0.9950  mAP50-95=0.9264  P=1.0000  R=1.0000
2026-05-21 07:28:25  INFO  epoch  44/100  mAP50=0.9950  mAP50-95=0.9143  P=0.9955  R=1.0000
2026-05-21 07:28:28  INFO  epoch  45/100  mAP50=0.9950  mAP50-95=0.8918  P=0.9388  R=0.9918
2026-05-21 07:28:31  INFO  epoch  46/100  mAP50=0.9950  mAP50-95=0.8834  P=0.9966  R=1.0000
2026-05-21 07:28:33  INFO  epoch  47/100  mAP50=0.9950  mAP50-95=0.9190  P=0.9804  R=1.0000
2026-05-21 07:28:36  INFO  epoch  48/100  mAP50=0.9950  mAP50-95=0.9091  P=0.9965  R=1.0000
2026-05-21 07:28:39  INFO  epoch  49/100  mAP50=0.9950  mAP50-95=0.9077  P=0.9876  R=1.0000
2026-05-21 07:28:41  INFO  epoch  50/100  mAP50=0.9950  mAP50-95=0.9410  P=0.9687  R=0.9962
2026-05-21 07:28:44  INFO  epoch  51/100  mAP50=0.9950  mAP50-95=0.9278  P=0.9933  R=1.0000
2026-05-21 07:28:47  INFO  epoch  52/100  mAP50=0.9950  mAP50-95=0.9238  P=0.9798  R=1.0000
2026-05-21 07:28:50  INFO  epoch  53/100  mAP50=0.9950  mAP50-95=0.9401  P=0.9979  R=1.0000
2026-05-21 07:28:52  INFO  epoch  54/100  mAP50=0.9950  mAP50-95=0.8931  P=0.9901  R=1.0000
2026-05-21 07:28:55  INFO  epoch  55/100  mAP50=0.9950  mAP50-95=0.9102  P=0.9832  R=1.0000
2026-05-21 07:28:58  INFO  epoch  56/100  mAP50=0.9950  mAP50-95=0.9147  P=0.9865  R=1.0000
2026-05-21 07:29:00  INFO  epoch  57/100  mAP50=0.9950  mAP50-95=0.9338  P=0.9846  R=1.0000
2026-05-21 07:29:03  INFO  epoch  58/100  mAP50=0.9950  mAP50-95=0.9080  P=0.9900  R=1.0000
2026-05-21 07:29:06  INFO  epoch  59/100  mAP50=0.9950  mAP50-95=0.9113  P=0.9964  R=1.0000
2026-05-21 07:29:08  INFO  epoch  60/100  mAP50=0.9950  mAP50-95=0.9039  P=0.9867  R=0.9416
2026-05-21 07:29:11  INFO  epoch  61/100  mAP50=0.9950  mAP50-95=0.9028  P=0.9966  R=1.0000
2026-05-21 07:29:11  INFO  early stopping triggered at epoch 61 (best epoch 41)
2026-05-21 07:29:14  INFO  epoch  61/100  mAP50=0.9950  mAP50-95=0.9448  P=0.9603  R=0.9892
2026-05-21 07:29:14  INFO  early stopping triggered at epoch 61 (best epoch 41)
2026-05-21 07:29:14  INFO  training finished -- best weights: /home/aandong/projectYOLO/bottle_test/runs/detect/yolo26s-Botol-Plastik-Kelas-15---16--1/weights/best.pt
2026-05-21 07:29:14  INFO  training complete -- running final validation on the test split
2026-05-21 07:29:14  INFO  ========================================================================
